time,protocol,node,outcome,terms,beta
time_6,Lira,outcome,primary.outcome_7,diarrhoea_4,-0.0653506884992984
time_6,Lira,outcome,primary.outcome_7,diarrhoea_5,0.0250682977496978
time_6,Lira,outcome,primary.outcome_7,diarrhoea_6,0.023466505752636
time_6,Lira,outcome,primary.outcome_7,metformin_0,0.0131290048355799
time_6,Lira,outcome,primary.outcome_7,metformin_1,0.0363248753523126
time_6,Lira,outcome,primary.outcome_7,metformin_2,-0.0861243599745979
time_6,Lira,outcome,primary.outcome_7,metformin_3,0.0758740725343973
time_6,Lira,outcome,primary.outcome_7,metformin_4,-0.0350808978316812
time_6,Lira,outcome,primary.outcome_7,metformin_5,0.0209841814102222
time_6,Lira,outcome,primary.outcome_7,metformin_6,-0.00853741986557385
time_6,Lira,outcome,primary.outcome_7,sulfonylurea_0,-0.0843977527343174
time_6,Lira,outcome,primary.outcome_7,sulfonylurea_1,0.00465622525880138
time_6,Lira,outcome,primary.outcome_7,sulfonylurea_2,0.0343828255177148
time_6,Lira,outcome,primary.outcome_7,sulfonylurea_3,0.0275363671076269
time_6,Lira,outcome,primary.outcome_7,sulfonylurea_4,-0.108370051685409
time_6,Lira,outcome,primary.outcome_7,sulfonylurea_5,0.0751201981155682
time_6,Lira,outcome,primary.outcome_7,sulfonylurea_6,-0.00748921873348102
time_6,Lira,outcome,primary.outcome_7,insulin_0,-0.0689560053179811
time_6,Lira,outcome,primary.outcome_7,insulin_1,-0.0127685971817239
time_6,Lira,outcome,primary.outcome_7,insulin_2,0.0475834624009008
time_6,Lira,outcome,primary.outcome_7,insulin_3,0.025061688768686
time_6,Lira,outcome,primary.outcome_7,insulin_4,0.00867801086360357
time_6,Lira,outcome,primary.outcome_7,insulin_5,-0.0540529337327484
time_6,Lira,outcome,primary.outcome_7,insulin_6,-0.0121255239307785
time_6,Lira,outcome,primary.outcome_7,alfa_g_inhib_1,0.0477822724733394
time_6,Lira,outcome,primary.outcome_7,alfa_g_inhib_2,-0.0531021861771849
time_6,Lira,outcome,primary.outcome_7,alfa_g_inhib_3,0.0840607153708936
time_6,Lira,outcome,primary.outcome_7,alfa_g_inhib_4,0.0748980784493617
time_6,Lira,outcome,primary.outcome_7,alfa_g_inhib_5,-0.0643513746712661
time_6,Lira,outcome,primary.outcome_7,alfa_g_inhib_6,-0.116746098876839
time_6,Lira,outcome,primary.outcome_7,thiazo_0,0.0236617165194779
time_6,Lira,outcome,primary.outcome_7,thiazo_1,0.0490956826599585
time_6,Lira,outcome,primary.outcome_7,thiazo_2,-0.0381550405679758
time_6,Lira,outcome,primary.outcome_7,thiazo_3,-0.121425819627281
time_6,Lira,outcome,primary.outcome_7,thiazo_4,0.0589785891131722
time_6,Lira,outcome,primary.outcome_7,thiazo_5,0.0790777232697558
time_6,Lira,outcome,primary.outcome_7,thiazo_6,-0.0752260274812346
time_6,Lira,outcome,primary.outcome_7,insulin_one_0,0.111895519125107
time_6,Lira,outcome,primary.outcome_7,insulin_one_1,0.0857692830040856
time_6,Lira,outcome,primary.outcome_7,insulin_one_2,-0.16111362188383
time_6,Lira,outcome,primary.outcome_7,insulin_one_3,-0.0380928117090622
time_6,Lira,outcome,primary.outcome_7,insulin_one_4,-0.0792185546253155
time_6,Lira,outcome,primary.outcome_7,insulin_one_5,-0.222343837652702
time_6,Lira,outcome,primary.outcome_7,insulin_one_6,0.0220083114510391
time_6,Lira,outcome,primary.outcome_7,dpp4_1,0.0281500865160793
time_6,Lira,outcome,primary.outcome_7,dpp4_2,-0.0398589743276137
time_6,Lira,outcome,primary.outcome_7,dpp4_3,-0.000156383990127531
time_6,Lira,outcome,primary.outcome_7,dpp4_4,-0.0908125016888587
time_6,Lira,outcome,primary.outcome_7,dpp4_5,0.0299876649105058
time_6,Lira,outcome,primary.outcome_7,dpp4_6,-0.13865948912914
time_6,Placebo,outcome,primary.outcome_7,(Intercept),0
time_6,Placebo,outcome,primary.outcome_7,sexMale,0.0348984270478833
time_6,Placebo,outcome,primary.outcome_7,age60-80,0.0128033982319068
time_6,Placebo,outcome,primary.outcome_7,age80-90,0.183177491717896
time_6,Placebo,outcome,primary.outcome_7,diabetesdurationgroup1-5 years,0.0270866580140257
time_6,Placebo,outcome,primary.outcome_7,diabetesdurationgroup5-10 years,0.0255460185367236
time_6,Placebo,outcome,primary.outcome_7,diabetesdurationgroup10-15 years,0.0386699020881174
time_6,Placebo,outcome,primary.outcome_7,diabetesdurationgroup15-20 years,0.0398669490984504
time_6,Placebo,outcome,primary.outcome_7,diabetesdurationgroupmore than 20 years,0.0290538347371756
time_6,Placebo,outcome,primary.outcome_7,ethnicNOT HISPANIC OR LATINO,-0.0233290185906494
time_6,Placebo,outcome,primary.outcome_7,egfr.baseline,-0.000340039068463716
time_6,Placebo,outcome,primary.outcome_7,bmi.baseline>30 kg/m2,-0.0148933468032923
time_6,Placebo,outcome,primary.outcome_7,mineralcorYes,0.0168316110384959
time_6,Placebo,outcome,primary.outcome_7,bbYes,0.0335967295602664
time_6,Placebo,outcome,primary.outcome_7,rasiYes,0.0110230322947564
time_6,Placebo,outcome,primary.outcome_7,loopYes,0.0197636177770576
time_6,Placebo,outcome,primary.outcome_7,ccbYes,-0.00245358209951612
time_6,Placebo,outcome,primary.outcome_7,thiazideYes,0.0118738581461142
time_6,Placebo,outcome,primary.outcome_7,sasidYes,0.139890818435625
time_6,Placebo,outcome,primary.outcome_7,statinYes,-0.00529964342610565
time_6,Placebo,outcome,primary.outcome_7,hypertensionYes,0.012456803210921
time_6,Placebo,outcome,primary.outcome_7,diabetic.nephropathyYes,-0.011511176388994
time_6,Placebo,outcome,primary.outcome_7,stenosisYes,0.015428551818382
time_6,Placebo,outcome,primary.outcome_7,disorders.of.rhythm.or.conductionYes,0.0208238076169359
time_6,Placebo,outcome,primary.outcome_7,left.ventricular.systolic.dysfunctionYes,0.0338694990853694
time_6,Placebo,outcome,primary.outcome_7,gallstone.diseaseYes,0.0439109055420708
time_6,Placebo,outcome,primary.outcome_7,pancreatitisYes,0.0137042422344064
time_6,Placebo,outcome,primary.outcome_7,diabetic.foot.ulcerYes,0.0425350171718934
time_6,Placebo,outcome,primary.outcome_7,diabetic.neuropathyYes,0.0158551035955539
time_6,Placebo,outcome,primary.outcome_7,transient.ischaemic.attackYes,-0.0152765617948362
time_6,Placebo,outcome,primary.outcome_7,hba1c_level_0,-0.0162055655605132
time_6,Placebo,outcome,primary.outcome_7,hba1c_level_1,-0.00596470794206634
time_6,Placebo,outcome,primary.outcome_7,hba1c_level_2,0.010441892646385
time_6,Placebo,outcome,primary.outcome_7,hba1c_level_3,0.0274900650562145
time_6,Placebo,outcome,primary.outcome_7,hba1c_level_4,-0.000143150776156694
time_6,Placebo,outcome,primary.outcome_7,hba1c_level_5,-0.0152418436331671
time_6,Placebo,outcome,primary.outcome_7,hba1c_level_6,0.0186561007852767
time_6,Placebo,outcome,primary.outcome_7,hba1c_change_0,0
time_6,Placebo,outcome,primary.outcome_7,hba1c_change_1,0.00613091330621313
time_6,Placebo,outcome,primary.outcome_7,hba1c_change_2,-0.0188673535092592
time_6,Placebo,outcome,primary.outcome_7,hba1c_change_3,-0.0288743452246085
time_6,Placebo,outcome,primary.outcome_7,hba1c_change_4,0.00559060811564689
time_6,Placebo,outcome,primary.outcome_7,hba1c_change_5,0.00670671175437051
time_6,Placebo,outcome,primary.outcome_7,hba1c_change_6,-0.0144320949804889
time_6,Placebo,outcome,primary.outcome_7,heart.failure_0Acute,0
time_6,Placebo,outcome,primary.outcome_7,heart.failure_0Chronic,0.0402848933670935
time_6,Placebo,outcome,primary.outcome_7,heart.failure_1Acute,0.00823659369433288
time_6,Placebo,outcome,primary.outcome_7,heart.failure_1Chronic,0.0000509022812864704
time_6,Placebo,outcome,primary.outcome_7,heart.failure_2Acute,0.124261601337492
time_6,Placebo,outcome,primary.outcome_7,heart.failure_2Chronic,-0.0468630151880742
time_6,Placebo,outcome,primary.outcome_7,heart.failure_3Acute,-0.0398028361306525
time_6,Placebo,outcome,primary.outcome_7,heart.failure_3Chronic,0.0000256576471568052
time_6,Placebo,outcome,primary.outcome_7,heart.failure_4Acute,0.0213985424271225
time_6,Placebo,outcome,primary.outcome_7,heart.failure_4Chronic,0.0000436112334690412
time_6,Placebo,outcome,primary.outcome_7,heart.failure_5Acute,0.107736801329604
time_6,Placebo,outcome,primary.outcome_7,heart.failure_5Chronic,-0.0612137836656435
time_6,Placebo,outcome,primary.outcome_7,heart.failure_6Acute,0.160346845502341
time_6,Placebo,outcome,primary.outcome_7,heart.failure_6Chronic,0.0565136139575587
time_6,Placebo,outcome,primary.outcome_7,Lira_01,-0.0517811064195258
time_6,Placebo,outcome,primary.outcome_7,Lira_11,0.0988750574677697
time_6,Placebo,outcome,primary.outcome_7,Lira_21,0.132759515734968
time_6,Placebo,outcome,primary.outcome_7,Lira_31,-0.0730274464248099
time_6,Placebo,outcome,primary.outcome_7,Lira_41,0.193855864758283
time_6,Placebo,outcome,primary.outcome_7,Lira_51,-0.0166125424261743
time_6,Placebo,outcome,primary.outcome_7,Lira_61,-0.0268003305209508
time_6,Placebo,outcome,primary.outcome_7,Placebo_11,-0.0145927304834209
time_6,Placebo,outcome,primary.outcome_7,Placebo_21,0
time_6,Placebo,outcome,primary.outcome_7,Placebo_31,0.0036717152728249
time_6,Placebo,outcome,primary.outcome_7,Placebo_41,-0.00292880982137627
time_6,Placebo,outcome,primary.outcome_7,Placebo_51,0.00770071081358196
time_6,Placebo,outcome,primary.outcome_7,Placebo_61,-0.00871441808437345
time_6,Placebo,outcome,primary.outcome_7,nausea.and.vomiting.symptoms_0,-0.0323203265620317
time_6,Placebo,outcome,primary.outcome_7,nausea.and.vomiting.symptoms_1,0.102633492388702
time_6,Placebo,outcome,primary.outcome_7,nausea.and.vomiting.symptoms_2,0
time_6,Placebo,outcome,primary.outcome_7,nausea.and.vomiting.symptoms_3,0.0634658597792784
time_6,Placebo,outcome,primary.outcome_7,nausea.and.vomiting.symptoms_4,0.157965354274697
time_6,Placebo,outcome,primary.outcome_7,nausea.and.vomiting.symptoms_5,-0.45884656151542
time_6,Placebo,outcome,primary.outcome_7,nausea.and.vomiting.symptoms_6,0.216975533557456
time_6,Placebo,outcome,primary.outcome_7,atrial.fibrillation_0,0.0751177157600743
time_6,Placebo,outcome,primary.outcome_7,atrial.fibrillation_1,0
time_6,Placebo,outcome,primary.outcome_7,atrial.fibrillation_2,-0.14178920999574
time_6,Placebo,outcome,primary.outcome_7,atrial.fibrillation_3,0.0667061856951703
time_6,Placebo,outcome,primary.outcome_7,atrial.fibrillation_4,-0.119150075858276
time_6,Placebo,outcome,primary.outcome_7,atrial.fibrillation_5,0.0793181984289801
time_6,Placebo,outcome,primary.outcome_7,atrial.fibrillation_6,-0.0643735816495862
time_6,Placebo,outcome,primary.outcome_7,diarrhoea_0,-0.0317295299263983
time_6,Placebo,outcome,primary.outcome_7,diarrhoea_1,-0.219599816953422
time_6,Placebo,outcome,primary.outcome_7,diarrhoea_2,0.0772989526186522
time_6,Placebo,outcome,primary.outcome_7,diarrhoea_3,0.002007128903439
time_6,Placebo,outcome,primary.outcome_7,diarrhoea_4,-0.13144202649687
time_6,Placebo,outcome,primary.outcome_7,diarrhoea_5,0.183773449809801
time_6,Placebo,outcome,primary.outcome_7,diarrhoea_6,0.00914497039861858
time_6,Placebo,outcome,primary.outcome_7,metformin_0,0.0276043305477915
time_6,Placebo,outcome,primary.outcome_7,metformin_1,0.0364860476306039
time_6,Placebo,outcome,primary.outcome_7,metformin_2,-0.0602740425749464
time_6,Placebo,outcome,primary.outcome_7,metformin_3,0.0504560515390676
time_6,Placebo,outcome,primary.outcome_7,metformin_4,-0.0451708363725613
time_6,Placebo,outcome,primary.outcome_7,metformin_5,0.0161640340167442
time_6,Placebo,outcome,primary.outcome_7,metformin_6,0.0104857335406052
time_6,Placebo,outcome,primary.outcome_7,sulfonylurea_0,-0.107829512714789
time_6,Placebo,outcome,primary.outcome_7,sulfonylurea_1,-0.00718554873669823
time_6,Placebo,outcome,primary.outcome_7,sulfonylurea_2,0.0594600785300745
time_6,Placebo,outcome,primary.outcome_7,sulfonylurea_3,0.00431995604191641
time_6,Placebo,outcome,primary.outcome_7,sulfonylurea_4,-0.0981188676772467
time_6,Placebo,outcome,primary.outcome_7,sulfonylurea_5,0.0755213285927853
time_6,Placebo,outcome,primary.outcome_7,sulfonylurea_6,0.000298064640763445
time_6,Placebo,outcome,primary.outcome_7,insulin_0,-0.0583857123894383
time_6,Placebo,outcome,primary.outcome_7,insulin_1,-0.00894875871885546
time_6,Placebo,outcome,primary.outcome_7,insulin_2,0.0560843016106823
time_6,Placebo,outcome,primary.outcome_7,insulin_3,0.000838224421300662
time_6,Placebo,outcome,primary.outcome_7,insulin_4,0.0033332485699055
time_6,Placebo,outcome,primary.outcome_7,insulin_5,-0.0350130363764376
time_6,Placebo,outcome,primary.outcome_7,insulin_6,-0.0087399337138449
time_6,Placebo,outcome,primary.outcome_7,alfa_g_inhib_1,0.0117550973230036
time_6,Placebo,outcome,primary.outcome_7,alfa_g_inhib_2,0.0157209257403526
time_6,Placebo,outcome,primary.outcome_7,alfa_g_inhib_3,0.0202295145732979
time_6,Placebo,outcome,primary.outcome_7,alfa_g_inhib_4,-0.00438123531169022
time_6,Placebo,outcome,primary.outcome_7,alfa_g_inhib_5,0.0209244707349956
time_6,Placebo,outcome,primary.outcome_7,alfa_g_inhib_6,-0.0498529226064227
time_6,Placebo,outcome,primary.outcome_7,thiazo_0,-0.161538369019853
time_6,Placebo,outcome,primary.outcome_7,thiazo_1,0.045278574834841
time_6,Placebo,outcome,primary.outcome_7,thiazo_2,-0.0796765828988249
time_6,Placebo,outcome,primary.outcome_7,thiazo_3,-0.0191335461082786
time_6,Placebo,outcome,primary.outcome_7,thiazo_4,0.00534641183523755
time_6,Placebo,outcome,primary.outcome_7,thiazo_5,0.0513257698582454
time_6,Placebo,outcome,primary.outcome_7,thiazo_6,-0.0626687553848359
time_6,Placebo,outcome,primary.outcome_7,insulin_one_0,0.050016029860315
time_6,Placebo,outcome,primary.outcome_7,insulin_one_1,0.0879113035543247
time_6,Placebo,outcome,primary.outcome_7,insulin_one_2,-0.0900943707328197
time_6,Placebo,outcome,primary.outcome_7,insulin_one_3,-0.034088618336002
time_6,Placebo,outcome,primary.outcome_7,insulin_one_4,0.014638299141541
time_6,Placebo,outcome,primary.outcome_7,insulin_one_5,-0.023162235371335
time_6,Placebo,outcome,primary.outcome_7,insulin_one_6,0.0966154115325308
time_6,Placebo,outcome,primary.outcome_7,dpp4_1,-0.0122504977766124
time_6,Placebo,outcome,primary.outcome_7,dpp4_2,0.0537946183397176
time_6,Placebo,outcome,primary.outcome_7,dpp4_3,-0.0764606953794928
time_6,Placebo,outcome,primary.outcome_7,dpp4_4,-0.00513376482650735
time_6,Placebo,outcome,primary.outcome_7,dpp4_5,-0.0063488873134786
time_6,Placebo,outcome,primary.outcome_7,dpp4_6,-0.0768853103797404
time_7,Placebo,Placebo,Placebo_7,(Intercept),0
time_7,Placebo,Placebo,Placebo_7,sexMale,0.03029436741473
time_7,Placebo,Placebo,Placebo_7,age60-80,-0.0640413717230056
time_7,Placebo,Placebo,Placebo_7,age80-90,-0.0988443504009434
time_7,Placebo,Placebo,Placebo_7,diabetesdurationgroup1-5 years,-0.173354899646342
time_7,Placebo,Placebo,Placebo_7,diabetesdurationgroup5-10 years,-0.319582613472683
time_7,Placebo,Placebo,Placebo_7,diabetesdurationgroup10-15 years,-0.331627284694556
time_7,Placebo,Placebo,Placebo_7,diabetesdurationgroup15-20 years,-0.224519845607461
time_7,Placebo,Placebo,Placebo_7,diabetesdurationgroupmore than 20 years,-0.2974854386949
time_7,Placebo,Placebo,Placebo_7,ethnicNOT HISPANIC OR LATINO,-0.550390156346994
time_7,Placebo,Placebo,Placebo_7,egfr.baseline,0.0121840945532055
time_7,Placebo,Placebo,Placebo_7,bmi.baseline>30 kg/m2,-0.481655197471327
time_7,Placebo,Placebo,Placebo_7,mineralcorYes,-0.301453847205409
time_7,Placebo,Placebo,Placebo_7,bbYes,-0.0432212380243606
time_7,Placebo,Placebo,Placebo_7,rasiYes,0.0302481518977913
time_7,Placebo,Placebo,Placebo_7,loopYes,0.288728052380575
time_7,Placebo,Placebo,Placebo_7,ccbYes,0.107566096832267
time_7,Placebo,Placebo,Placebo_7,thiazideYes,-0.193515109292961
time_7,Placebo,Placebo,Placebo_7,sasidYes,1.24075328952141
time_7,Placebo,Placebo,Placebo_7,statinYes,-0.207033168557876
time_7,Placebo,Placebo,Placebo_7,hypertensionYes,0.162582856336888
time_7,Placebo,Placebo,Placebo_7,diabetic.nephropathyYes,0.289146493384077
time_7,Placebo,Placebo,Placebo_7,stenosisYes,-0.109755018251033
time_7,Placebo,Placebo,Placebo_7,disorders.of.rhythm.or.conductionYes,-0.138045236888757
time_7,Placebo,Placebo,Placebo_7,left.ventricular.systolic.dysfunctionYes,0.207330260063551
time_7,Placebo,Placebo,Placebo_7,gallstone.diseaseYes,0.579398073228883
time_7,Placebo,Placebo,Placebo_7,pancreatitisYes,0.366334858676916
time_7,Placebo,Placebo,Placebo_7,diabetic.foot.ulcerYes,0.837824708097567
time_7,Placebo,Placebo,Placebo_7,diabetic.neuropathyYes,-0.0444775011099496
time_7,Placebo,Placebo,Placebo_7,transient.ischaemic.attackYes,0.69541374135977
time_7,Placebo,Placebo,Placebo_7,hba1c_level_0,-0.292493661305255
time_7,Placebo,Placebo,Placebo_7,hba1c_level_1,-0.0243179304147247
time_7,Placebo,Placebo,Placebo_7,hba1c_level_2,0.194743472922024
time_7,Placebo,Placebo,Placebo_7,hba1c_level_3,-0.105764754750845
time_7,Placebo,Placebo,Placebo_7,hba1c_level_4,0.0149135494056909
time_7,Placebo,Placebo,Placebo_7,hba1c_level_5,0
time_7,Placebo,Placebo,Placebo_7,hba1c_level_6,-0.129506475420823
time_7,Placebo,Placebo,Placebo_7,hba1c_change_0,-0.11293708217853
time_7,Placebo,Placebo,Placebo_7,hba1c_change_1,0
time_7,Placebo,Placebo,Placebo_7,hba1c_change_2,-0.190720798155634
time_7,Placebo,Placebo,Placebo_7,hba1c_change_3,0.0964317390927985
time_7,Placebo,Placebo,Placebo_7,hba1c_change_4,-0.0360185184606687
time_7,Placebo,Placebo,Placebo_7,hba1c_change_5,0.0458355880606195
time_7,Placebo,Placebo,Placebo_7,hba1c_change_6,0.136277720666825
time_7,Placebo,Placebo,Placebo_7,heart.failure_0Acute,0
time_7,Placebo,Placebo,Placebo_7,heart.failure_0Chronic,-0.555215636049527
time_7,Placebo,Placebo,Placebo_7,heart.failure_1Acute,2.00188177974786
time_7,Placebo,Placebo,Placebo_7,heart.failure_1Chronic,-0.44981920965217
time_7,Placebo,Placebo,Placebo_7,heart.failure_2Acute,0.266525947649281
time_7,Placebo,Placebo,Placebo_7,heart.failure_2Chronic,-0.281906142806947
time_7,Placebo,Placebo,Placebo_7,heart.failure_3Acute,-0.0130658528616994
time_7,Placebo,Placebo,Placebo_7,heart.failure_3Chronic,-0.227919461177938
time_7,Placebo,Placebo,Placebo_7,heart.failure_4Acute,-1.05824667278866
time_7,Placebo,Placebo,Placebo_7,heart.failure_4Chronic,0.28697818423353
time_7,Placebo,Placebo,Placebo_7,heart.failure_5Acute,2.20745149710717
time_7,Placebo,Placebo,Placebo_7,heart.failure_5Chronic,0.771696849329445
time_7,Placebo,Placebo,Placebo_7,heart.failure_6Acute,-1.45930822907592
time_7,Placebo,Placebo,Placebo_7,heart.failure_6Chronic,0.362404162781882
time_7,Placebo,Placebo,Placebo_7,Placebo_11,2.93764367581238
time_7,Placebo,Placebo,Placebo_7,Placebo_21,0.627245268480111
time_7,Placebo,Placebo,Placebo_7,Placebo_31,0
time_7,Placebo,Placebo,Placebo_7,Placebo_41,0.206643168239128
time_7,Placebo,Placebo,Placebo_7,Placebo_51,0.862085221818475
time_7,Placebo,Placebo,Placebo_7,Placebo_61,6.07493398747905
time_7,Placebo,Placebo,Placebo_7,nausea.and.vomiting.symptoms_0,1.45920791300493
time_7,Placebo,Placebo,Placebo_7,nausea.and.vomiting.symptoms_1,-1.26396297473417
time_7,Placebo,Placebo,Placebo_7,nausea.and.vomiting.symptoms_2,-1.31735279160783
time_7,Placebo,Placebo,Placebo_7,nausea.and.vomiting.symptoms_3,1.5105808005889
time_7,Placebo,Placebo,Placebo_7,nausea.and.vomiting.symptoms_4,0.375498103322408
time_7,Placebo,Placebo,Placebo_7,nausea.and.vomiting.symptoms_5,0.291065731234233
time_7,Placebo,Placebo,Placebo_7,nausea.and.vomiting.symptoms_6,0
time_7,Placebo,Placebo,Placebo_7,atrial.fibrillation_0,-0.572141851650192
time_7,Placebo,Placebo,Placebo_7,atrial.fibrillation_1,-0.904202510961079
time_7,Placebo,Placebo,Placebo_7,atrial.fibrillation_2,0
time_7,Placebo,Placebo,Placebo_7,atrial.fibrillation_3,0
time_7,Placebo,Placebo,Placebo_7,atrial.fibrillation_4,-0.31882036908337
time_7,Placebo,Placebo,Placebo_7,atrial.fibrillation_5,0.891246339565046
time_7,Placebo,Placebo,Placebo_7,atrial.fibrillation_6,-0.811267858887829
time_7,Placebo,Placebo,Placebo_7,diarrhoea_0,0.821511143090854
time_7,Placebo,Placebo,Placebo_7,diarrhoea_1,-0.347574933501569
time_7,Placebo,Placebo,Placebo_7,diarrhoea_2,-0.666820367774874
time_7,Placebo,Placebo,Placebo_7,diarrhoea_3,1.84983124102167
time_7,Placebo,Placebo,Placebo_7,diarrhoea_4,-0.344617966753834
time_7,Placebo,Placebo,Placebo_7,diarrhoea_5,-1.15775555883095
time_7,Placebo,Placebo,Placebo_7,diarrhoea_6,-1.10359780859467
time_7,Placebo,Placebo,Placebo_7,metformin_0,1.56546578011872
time_7,Placebo,Placebo,Placebo_7,metformin_1,-0.604591669521185
time_7,Placebo,Placebo,Placebo_7,metformin_2,-0.996630065054729
time_7,Placebo,Placebo,Placebo_7,metformin_3,0.883575170119241
time_7,Placebo,Placebo,Placebo_7,metformin_4,0.243236573766315
time_7,Placebo,Placebo,Placebo_7,metformin_5,0.0438513818760091
time_7,Placebo,Placebo,Placebo_7,metformin_6,0.595853253570914
time_7,Placebo,Placebo,Placebo_7,sulfonylurea_0,-0.93453070764408
time_7,Placebo,Placebo,Placebo_7,sulfonylurea_1,-0.162501765276132
time_7,Placebo,Placebo,Placebo_7,sulfonylurea_2,0.974626989367801
time_7,Placebo,Placebo,Placebo_7,sulfonylurea_3,-0.87385238024049
time_7,Placebo,Placebo,Placebo_7,sulfonylurea_4,0.345855205056228
time_7,Placebo,Placebo,Placebo_7,sulfonylurea_5,-0.873326286404786
time_7,Placebo,Placebo,Placebo_7,sulfonylurea_6,0.922521693429805
time_7,Placebo,Placebo,Placebo_7,insulin_0,-0.130336096515229
time_7,Placebo,Placebo,Placebo_7,insulin_1,0.0824795106808768
time_7,Placebo,Placebo,Placebo_7,insulin_2,0.371940563623602
